hour;linkID;link_type;start_node;end_node;flowrate;velocity;status
0:00:00;1;Pipe;1;2;0.01387842;0.42795954;1
0:00:00;10;Pipe;10;11;0.00009485;0.01169928;1
0:00:00;100;Pipe;61;95;0.13929044;4.29520638;1
0:00:00;1000;Pipe;958;959;0.00058783;0.03222506;1
0:00:00;550004;Pipe;7283;7511;1.35346459;4.63732037;1
0:00:00;10001;Pipe;8518;8514;-0.00182106;0.05615495;1
0:00:00;10003;Pipe;8520;8516;-0.00131318;0.04049367;1
0:00:00;10005;Pipe;8522;8512;-0.00149422;0.18430520;1
0:00:00;10007;Pipe;8524;8520;-0.00011165;0.01377123;1
0:00:00;1001;Pipe;954;958;0.00114336;0.06267921;1
0:00:00;1002;Pipe;954;960;-0.04525090;1.39537183;1
0:00:00;10023;Pipe;6202;8540;-0.00074495;0.04083823;1
0:00:00;10025;Pipe;8540;6194;-0.00241403;0.13233744;1
0:00:00;10027;Pipe;8540;8542;0.00161514;0.08854194;1
0:00:00;10029;Pipe;8542;8544;0.00024750;0.01356802;1
0:00:00;1003;Pipe;961;960;0.04915432;1.51573901;1
0:00:00;10031;Pipe;8544;8542;-0.00030891;0.01693447;1
0:00:00;10033;Pipe;8546;20001;-0.00035414;0.17472614;1
0:00:00;1004;Pipe;962;963;0.04719911;1.45544741;1
0:00:00;10049;Pipe;8560;446;-0.00404454;0.22172230;1
0:00:00;1005;Pipe;964;962;0.05085547;1.56819605;1
0:00:00;10051;Pipe;8562;8560;-0.00178595;0.22028805;1
0:00:00;10053;Pipe;7109;8564;0.00242862;0.13313712;1
0:00:00;10055;Pipe;8564;8566;-0.00018829;0.01032183;1
0:00:00;10057;Pipe;8566;7108;-0.00264957;0.14524959;1
0:00:00;1006;Pipe;961;964;0.05419162;1.67107092;1
0:00:00;1007;Pipe;937;965;0.91669026;3.14081835;1
0:00:00;10087;Pipe;8588;7329;-0.00487171;0.15022562;1
0:00:00;10089;Pipe;20125;20085;-0.00064665;0.03544959;1
0:00:00;10091;Pipe;6474;8590;0.00397670;0.12262670;1
0:00:00;10093;Pipe;8590;8592;0.00144838;0.04466258;1
0:00:00;10095;Pipe;8592;8594;-0.00242574;0.07480092;1
0:00:00;10097;Pipe;8594;6474;-0.00608046;0.18749911;1
0:00:00;10099;Pipe;8596;4923;0.68868093;1.51014355;1
0:00:00;101;Pipe;100;101;-0.64041434;3.15968464;1
0:00:00;10101;Pipe;8596;8598;0.14259856;1.95431840;1
0:00:00;10103;Pipe;8598;8600;0.12476466;1.70990414;1
0:00:00;10105;Pipe;8600;8602;0.12444051;1.70546175;1
0:00:00;10107;Pipe;8598;8604;0.01532339;0.47251719;1
0:00:00;10109;Pipe;8604;8606;0.01310122;0.40399370;1
0:00:00;1011;Pipe;969;918;0.04571599;0.90221666;1
0:00:00;10111;Pipe;8606;8608;0.01243875;0.38356532;1
0:00:00;10113;Pipe;8608;8610;0.00939359;0.28966391;1
0:00:00;10115;Pipe;8610;8612;0.00714881;0.22044297;1
0:00:00;10117;Pipe;8612;8614;0.00328525;0.10130508;1
0:00:00;10119;Pipe;8602;8616;0.12307378;2.42889208;1
0:00:00;1012;Pipe;945;969;0.04961885;0.97924049;1
0:00:00;10121;Pipe;8616;8618;0.12259487;2.41944063;1
0:00:00;10123;Pipe;8618;8620;0.12029758;2.37410320;1
0:00:00;10125;Pipe;8620;8622;0.11598470;2.28898742;1
0:00:00;10127;Pipe;8622;8624;0.11401564;2.25012737;1
0:00:00;10129;Pipe;8624;8626;0.11357052;2.24134291;1
0:00:00;1013;Pipe;970;971;0.00351924;0.19292532;1
0:00:00;10131;Pipe;8626;8628;0.11075172;2.18571306;1
0:00:00;10133;Pipe;8628;8630;0.06693072;1.32089467;1
0:00:00;10135;Pipe;8630;8632;0.06557654;1.29416964;1
0:00:00;10137;Pipe;8632;8634;0.06395442;1.26215672;1
0:00:00;10139;Pipe;8634;8636;0.06164088;1.21649835;1
0:00:00;1014;Pipe;946;970;0.00401003;0.21983038;1
0:00:00;10141;Pipe;8636;8638;0.06153841;1.21447599;1
0:00:00;10143;Pipe;8638;8640;0.05790941;1.14285688;1
0:00:00;10145;Pipe;8640;8642;0.01348255;0.26608153;1
0:00:00;10147;Pipe;8628;8644;0.04063536;1.25304551;1
0:00:00;10149;Pipe;8644;8646;0.03908103;1.20511554;1
0:00:00;1015;Pipe;971;972;0.00306221;0.16787056;1
0:00:00;10151;Pipe;8646;8648;0.03727701;1.14948628;1
